0.39135,1.88445,0,0.6127499,1.57935,0,0.25365,1.46055,0,
0.25365,1.46055,0,0.03225002,1.76835,0,0.39135,1.88445,0,
1.02405,1.8426,0,1.02405,1.4646,0,0.66495,1.5834,0,
0.66495,1.5834,0,0.66495,1.9614,0,1.02405,1.8426,0,
0.6327,1.98495,0,0.6327,1.60695,0,0.4113,1.91205,0,
0.4113,1.91205,0,0.4113,2.29005,0,0.6327,1.98495,0,
0.25365,1.4265,0,0.6127499,1.5453,0,0.39135,1.2375,0,
0.39135,1.2375,0,0.03225002,1.1214,0,0.25365,1.4265,0,
0.2214,1.437,0,0,1.1319,0,-0.2214,1.437,0,
-0.2214,1.437,0,0,1.7448,0,0.2214,1.437,0,
1.43535,2.6436,0,1.65945,2.3385,0,1.29765,2.2224,0,
1.29765,2.2224,0,1.07625,2.5275,0,1.43535,2.6436,0,
1.03635,2.5275,0,1.25775,2.2224,0,0.8986501,2.3385,0,
0.8986501,2.3385,0,0.67725,2.6436,0,1.03635,2.5275,0,
0.4236,2.328,0,0.645,2.6331,0,0.8664,2.328,0,
0.8664,2.328,0,0.645,2.0229,0,0.4236,2.328,0,
1.42305,3.07245,0,1.42305,2.69445,0,1.06395,2.81055,0,
1.06395,2.81055,0,1.06395,3.18855,0,1.42305,3.07245,0,
1.044,2.7831,0,1.4031,2.667,0,1.044,2.5509,0,
1.044,2.5509,0,0.6849,2.667,0,1.044,2.7831,0,
2.48235,3.44955,0,2.12325,3.56835,0,2.34465,3.87345,0,
2.34465,3.87345,0,2.70375,3.75735,0,2.48235,3.44955,0,
2.07105,3.5724,0,1.71195,3.4536,0,1.71195,3.8316,0,
1.71195,3.8316,0,2.07105,3.9504,0,2.07105,3.5724,0,
0.8226,3.558,0,1.044,3.8631,0,1.2654,3.558,0,
1.2654,3.558,0,1.044,3.2502,0,0.8226,3.558,0,
1.29765,3.5685,0,1.07625,3.8736,0,1.43535,3.7575,0,
1.43535,3.7575,0,1.65945,3.4497,0,1.29765,3.5685,0,
1.29765,3.53445,0,1.65945,3.41565,0,1.43535,3.11055,0,
1.43535,3.11055,0,1.07625,3.22665,0,1.29765,3.53445,0,
2.31705,2.81055,0,1.95795,2.69445,0,1.95795,3.07245,0,
1.95795,3.07245,0,2.31705,3.18855,0,2.31705,2.81055,0,
1.91325,2.667,0,1.69185,2.3619,0,1.46775,2.667,0,
1.46775,2.667,0,1.69185,2.9721,0,1.91325,2.667,0,
1.9257,3.08295,0,1.9257,2.70495,0,1.7043,3.01005,0,
1.7043,3.01005,0,1.7043,3.38805,0,1.9257,3.08295,0,
1.94565,3.11055,0,1.72425,3.41565,0,2.08335,3.53445,0,
2.08335,3.53445,0,2.30475,3.22665,0,1.94565,3.11055,0,
2.34465,3.2265,0,2.12325,3.5343,0,2.48235,3.4155,0,
2.48235,3.4155,0,2.70375,3.1104,0,2.34465,3.2265,0,
1.67955,3.01005,0,1.45545,2.70495,0,1.45545,3.08295,0,
1.45545,3.08295,0,1.67955,3.38805,0,1.67955,3.01005,0,
2.59065,1.07445,0,2.94975,0.95835,0,2.72835,0.65055,0,
2.72835,0.65055,0,2.36925,0.76935,0,2.59065,1.07445,0,
3.12735,1.4136,0,3.35145,1.1085,0,2.98965,0.9924,0,
2.98965,0.9924,0,2.76825,1.2975,0,3.12735,1.4136,0,
2.72835,1.2975,0,2.94975,0.9924,0,2.59065,1.1085,0,
2.59065,1.1085,0,2.36925,1.4136,0,2.72835,1.2975,0,
1.71195,0.95445,0,2.07105,1.07055,0,2.07105,0.6925501,0,
2.07105,0.6925501,0,1.71195,0.57645,0,1.71195,0.95445,0,
2.1156,1.098,0,2.337,1.4031,0,2.5584,1.098,0,
2.5584,1.098,0,2.337,0.7929,0,2.1156,1.098,0,
2.1033,0.68205,0,2.1033,1.06005,0,2.3247,0.75495,0,
2.3247,0.75495,0,2.3247,0.37695,0,2.1033,0.68205,0,
3.77535,1.88445,0,3.99675,1.57935,0,3.63765,1.46055,0,
3.63765,1.46055,0,3.41625,1.76835,0,3.77535,1.88445,0,
4.03665,1.54545,0,4.39575,1.42665,0,4.17435,1.12155,0,
4.17435,1.12155,0,3.81525,1.23765,0,4.03665,1.54545,0,
3.63765,1.4265,0,3.99675,1.5453,0,3.77535,1.2375,0,
3.77535,1.2375,0,3.41625,1.1214,0,3.63765,1.4265,0,
3.11505,1.8426,0,3.11505,1.4646,0,2.75595,1.5834,0,
2.75595,1.5834,0,2.75595,1.9614,0,3.11505,1.8426,0,
3.60525,1.437,0,3.38385,1.1319,0,3.15975,1.437,0,
3.15975,1.437,0,3.38385,1.7448,0,3.60525,1.437,0,
3.37155,1.7829,0,3.14745,1.4751,0,3.14745,1.8531,0,
3.14745,1.8531,0,3.37155,2.1609,0,3.37155,1.7829,0,
2.736,1.55595,0,3.0951,1.43715,0,2.736,1.32105,0,
2.736,1.32105,0,2.3769,1.43715,0,2.736,1.55595,0,
2.71605,1.5834,0,2.35695,1.4646,0,2.35695,1.8426,0,
2.35695,1.8426,0,2.71605,1.9614,0,2.71605,1.5834,0,
0.8226,1.098,0,1.044,1.4031,0,1.2654,1.098,0,
1.2654,1.098,0,1.044,0.7929,0,0.8226,1.098,0,
0.8103,0.68205,0,0.8103,1.06005,0,1.0317,0.75495,0,
1.0317,0.75495,0,1.0317,0.37695,0,0.8103,0.68205,0,
0.25365,0.3156,0,0.6127499,0.1968,0,0.39135,-0.1056,0,
0.39135,-0.1056,0,0.03225002,0.01050001,0,0.25365,0.3156,0,
0.79035,0.6544501,0,1.01175,0.34935,0,0.65265,0.23055,0,
0.65265,0.23055,0,0.43125,0.53835,0,0.79035,0.6544501,0,
1.46775,1.569,0,1.69185,1.8741,0,1.91325,1.569,0,
1.91325,1.569,0,1.69185,1.2612,0,1.46775,1.569,0,
1.29765,1.7685,0,1.65945,1.8846,0,1.43535,1.5795,0,
1.43535,1.5795,0,1.07625,1.4607,0,1.29765,1.7685,0,
1.3101,0.6925501,0,1.3101,1.07055,0,1.6719,0.95445,0,
1.6719,0.95445,0,1.6719,0.57645,0,1.3101,0.6925501,0,
1.29765,1.12155,0,1.07625,1.42665,0,1.43535,1.54545,0,
1.43535,1.54545,0,1.65945,1.23765,0,1.29765,1.12155,0,
1.692,0.9819,0,1.3302,1.098,0,1.692,1.2141,0,
1.692,1.2141,0,2.0511,1.098,0,1.692,0.9819,0,
1.0563,0.75495,0,1.2777,1.06005,0,1.2777,0.68205,0,
1.2777,0.68205,0,1.0563,0.37695,0,1.0563,0.75495,0,
1.43535,0.23055,0,1.07625,0.34935,0,1.29765,0.6544501,0,
1.29765,0.6544501,0,1.65945,0.53835,0,1.43535,0.23055,0,
1.71195,1.92255,0,1.71195,2.30055,0,2.07105,2.18445,0,
2.07105,2.18445,0,2.07105,1.80645,0,1.71195,1.92255,0,
1.94565,1.5795,0,1.72425,1.8846,0,2.08335,1.7685,0,
2.08335,1.7685,0,2.30475,1.4607,0,1.94565,1.5795,0,
1.94565,1.54545,0,2.30475,1.42665,0,2.08335,1.12155,0,
2.08335,1.12155,0,1.72425,1.23765,0,1.94565,1.54545,0,
2.34465,1.88055,0,2.12325,2.18835,0,2.48235,2.30445,0,
2.48235,2.30445,0,2.70375,1.99935,0,2.34465,1.88055,0,
2.1033,1.7829,0,2.1033,2.1609,0,2.3247,1.8531,0,
2.3247,1.8531,0,2.3247,1.4751,0,2.1033,1.7829,0,
5.46735,3.11445,0,5.68875,2.80665,0,5.32965,2.69055,0,
5.32965,2.69055,0,5.10825,2.99565,0,5.46735,3.11445,0,
5.72865,2.7726,0,6.08775,2.6565,0,5.86635,2.3514,0,
5.86635,2.3514,0,5.50725,2.4675,0,5.72865,2.7726,0,
5.32965,2.6565,0,5.68875,2.7726,0,5.46735,2.4675,0,
5.46735,2.4675,0,5.10825,2.3514,0,5.32965,2.6565,0,
4.80705,3.07245,0,4.80705,2.69445,0,4.44795,2.81055,0,
4.44795,2.81055,0,4.44795,3.18855,0,4.80705,3.07245,0,
5.29725,2.667,0,5.07585,2.3619,0,4.85175,2.667,0,
4.85175,2.667,0,5.07585,2.9721,0,5.29725,2.667,0,
5.06355,3.01005,0,4.83945,2.70495,0,4.83945,3.08295,0,
4.83945,3.08295,0,5.06355,3.38805,0,5.06355,3.01005,0,
6.37365,2.30445,0,6.73545,2.18835,0,6.51135,1.88055,0,
6.51135,1.88055,0,6.15225,1.99935,0,6.37365,2.30445,0,
6.9105,2.6436,0,7.1346,2.3385,0,6.7755,2.2224,0,
6.7755,2.2224,0,6.5514,2.5275,0,6.9105,2.6436,0,
6.51135,2.5275,0,6.73545,2.2224,0,6.37365,2.3385,0,
6.37365,2.3385,0,6.15225,2.6436,0,6.51135,2.5275,0,
5.49495,2.18445,0,5.85405,2.30055,0,5.85405,1.92255,0,
5.85405,1.92255,0,5.49495,1.80645,0,5.49495,2.18445,0,
5.8986,2.328,0,6.12,2.6331,0,6.3414,2.328,0,
6.3414,2.328,0,6.12,2.0229,0,5.8986,2.328,0,
5.8863,1.91205,0,5.8863,2.29005,0,6.1077,1.98495,0,
6.1077,1.98495,0,6.1077,1.60695,0,5.8863,1.91205,0,
5.475,2.4441,0,5.8341,2.328,0,5.475,2.2119,0,
5.475,2.2119,0,5.1159,2.328,0,5.475,2.4441,0,
5.09595,1.92255,0,5.09595,2.30055,0,5.45505,2.18445,0,
5.45505,2.18445,0,5.45505,1.80645,0,5.09595,1.92255,0,
3.51405,3.07245,0,3.51405,2.69445,0,3.15495,2.81055,0,
3.15495,2.81055,0,3.15495,3.18855,0,3.51405,3.07245,0,
4.00425,2.667,0,3.78285,2.3619,0,3.55875,2.667,0,
3.55875,2.667,0,3.78285,2.9721,0,4.00425,2.667,0,
3.77055,3.01005,0,3.54645,2.70495,0,3.54645,3.08295,0,
3.54645,3.08295,0,3.77055,3.38805,0,3.77055,3.01005,0,
3.12735,3.87345,0,3.35145,3.56835,0,2.98965,3.44955,0,
2.98965,3.44955,0,2.76825,3.75735,0,3.12735,3.87345,0,
3.3915,3.53445,0,3.7506,3.41565,0,3.5265,3.11055,0,
3.5265,3.11055,0,3.1674,3.22665,0,3.3915,3.53445,0,
2.98965,3.4155,0,3.35145,3.5343,0,3.12735,3.2265,0,
3.12735,3.2265,0,2.76825,3.1104,0,2.98965,3.4155,0,
4.6494,2.199,0,4.428,1.8912,0,4.2066,2.199,0,
4.2066,2.199,0,4.428,2.5041,0,4.6494,2.199,0,
4.40805,1.8426,0,4.40805,1.4646,0,4.04895,1.5834,0,
4.04895,1.5834,0,4.04895,1.9614,0,4.40805,1.8426,0,
4.17435,2.1885,0,4.39575,1.8807,0,4.03665,1.9995,0,
4.03665,1.9995,0,3.81525,2.3046,0,4.17435,2.1885,0,
4.40805,2.81055,0,4.04895,2.69445,0,4.04895,3.07245,0,
4.04895,3.07245,0,4.40805,3.18855,0,4.40805,2.81055,0,
4.17435,2.2224,0,3.81525,2.3385,0,4.03665,2.6436,0,
4.03665,2.6436,0,4.39575,2.5275,0,4.17435,2.2224,0,
4.428,2.5509,0,4.0689,2.667,0,4.428,2.7831,0,
4.428,2.7831,0,4.7871,2.667,0,4.428,2.5509,0,
4.0167,3.08295,0,4.0167,2.70495,0,3.7953,3.01005,0,
3.7953,3.01005,0,3.7953,3.38805,0,4.0167,3.08295,0,
4.03665,3.11055,0,3.81525,3.41565,0,4.17435,3.53445,0,
4.17435,3.53445,0,4.39575,3.22665,0,4.03665,3.11055,0,
4.80705,1.5834,0,4.44795,1.4646,0,4.44795,1.8426,0,
4.44795,1.8426,0,4.80705,1.9614,0,4.80705,1.5834,0,
4.81935,1.9995,0,4.46025,1.8807,0,4.68165,2.1885,0,
4.68165,2.1885,0,5.04345,2.3046,0,4.81935,1.9995,0,
4.81935,2.6436,0,5.04345,2.3385,0,4.68165,2.2224,0,
4.68165,2.2224,0,4.46025,2.5275,0,4.81935,2.6436,0,
5.2185,1.46055,0,4.8594,1.57935,0,5.0835,1.88445,0,
5.0835,1.88445,0,5.4426,1.76835,0,5.2185,1.46055,0,
5.06355,1.91205,0,4.83945,1.60695,0,4.83945,1.98495,0,
4.83945,1.98495,0,5.06355,2.29005,0,5.06355,1.91205,0,
3.5265,2.6436,0,3.7506,2.3385,0,3.3915,2.2224,0,
3.3915,2.2224,0,3.1674,2.5275,0,3.5265,2.6436,0,
3.135,2.7831,0,3.4941,2.667,0,3.135,2.5509,0,
3.135,2.5509,0,2.7759,2.667,0,3.135,2.7831,0,
2.9574,3.426,0,2.736,3.1209,0,2.5146,3.426,0,
2.5146,3.426,0,2.736,3.7338,0,2.9574,3.426,0,
3.11505,2.81055,0,2.75595,2.69445,0,2.75595,3.07245,0,
2.75595,3.07245,0,3.11505,3.18855,0,3.11505,2.81055,0,
4.0167,1.98495,0,4.0167,1.60695,0,3.7953,1.91205,0,
3.7953,1.91205,0,3.7953,2.29005,0,4.0167,1.98495,0,
2.98965,2.30445,0,3.35145,2.18835,0,3.12735,1.88055,0,
3.12735,1.88055,0,2.76825,1.99935,0,2.98965,2.30445,0,
3.40395,2.18445,0,3.76305,2.30055,0,3.76305,1.92255,0,
3.76305,1.92255,0,3.40395,1.80645,0,3.40395,2.18445,0,
3.12735,2.5275,0,3.35145,2.2224,0,2.98965,2.3385,0,
2.98965,2.3385,0,2.76825,2.6436,0,3.12735,2.5275,0,
2.5146,2.328,0,2.736,2.6331,0,2.9574,2.328,0,
2.9574,2.328,0,2.736,2.0229,0,2.5146,2.328,0,
2.08335,2.2224,0,1.72425,2.3385,0,1.94565,2.6436,0,
1.94565,2.6436,0,2.30475,2.5275,0,2.08335,2.2224,0,
2.337,2.5509,0,1.9779,2.667,0,2.337,2.7831,0,
2.337,2.7831,0,2.6961,2.667,0,2.337,2.5509,0,
2.71605,3.07245,0,2.71605,2.69445,0,2.35695,2.81055,0,
2.35695,2.81055,0,2.35695,3.18855,0,2.71605,3.07245,0,
2.48235,2.3385,0,2.12325,2.2224,0,2.34465,2.5275,0,
2.34465,2.5275,0,2.70375,2.6436,0,2.48235,2.3385,0,
6.10005,3.07245,0,6.10005,2.69445,0,5.74095,2.81055,0,
5.74095,2.81055,0,5.74095,3.18855,0,6.10005,3.07245,0,
5.7087,3.2121,0,5.7087,2.8341,0,5.4873,3.1419,0,
5.4873,3.1419,0,5.4873,3.5199,0,5.7087,3.2121,0,
4.68165,3.53445,0,5.04345,3.41565,0,4.81935,3.11055,0,
4.81935,3.11055,0,4.46025,3.22665,0,4.68165,3.53445,0,
5.09595,3.4116,0,5.45505,3.5304,0,5.45505,3.1524,0,
5.45505,3.1524,0,5.09595,3.0336,0,5.09595,3.4116,0,
6.89805,3.07245,0,6.89805,2.69445,0,6.53895,2.81055,0,
6.53895,2.81055,0,6.53895,3.18855,0,6.89805,3.07245,0,
6.519,2.7831,0,6.8781,2.667,0,6.519,2.5509,0,
6.519,2.5509,0,6.1599,2.667,0,6.519,2.7831,0,
6.3414,3.426,0,6.12,3.1209,0,5.8986,3.426,0,
5.8986,3.426,0,6.12,3.7338,0,6.3414,3.426,0,
6.49905,2.81055,0,6.13995,2.69445,0,6.13995,3.07245,0,
6.13995,3.07245,0,6.49905,3.18855,0,6.49905,2.81055,0,
6.51135,3.2265,0,6.15225,3.1104,0,6.37365,3.4155,0,
6.37365,3.4155,0,6.73545,3.5343,0,6.51135,3.2265,0,
5.86635,3.4155,0,6.08775,3.1104,0,5.72865,3.2265,0,
5.72865,3.2265,0,5.50725,3.5343,0,5.86635,3.4155,0,
5.86635,3.44955,0,5.50725,3.56835,0,5.72865,3.87345,0,
5.72865,3.87345,0,6.08775,3.75735,0,5.86635,3.44955,0,
3.76305,3.8316,0,3.76305,3.4536,0,3.40395,3.5724,0,
3.40395,3.5724,0,3.40395,3.9504,0,3.76305,3.8316,0,
4.2066,3.558,0,4.428,3.8631,0,4.6494,3.558,0,
4.6494,3.558,0,4.428,3.2502,0,4.2066,3.558,0,
4.68165,3.5685,0,4.46025,3.8736,0,4.81935,3.7575,0,
4.81935,3.7575,0,5.04345,3.4497,0,4.68165,3.5685,0,
4.03665,3.7575,0,4.39575,3.8736,0,4.17435,3.5685,0,
4.17435,3.5685,0,3.81525,3.4497,0,4.03665,3.7575,0,
5.2185,3.87345,0,5.4426,3.56835,0,5.0835,3.44955,0,
5.0835,3.44955,0,4.8594,3.75735,0,5.2185,3.87345,0,
7.14705,3.8316,0,7.14705,3.4536,0,6.78795,3.5724,0,
6.78795,3.5724,0,6.78795,3.9504,0,7.14705,3.8316,0,
7.38825,2.667,0,7.16685,2.3619,0,6.94275,2.667,0,
6.94275,2.667,0,7.16685,2.9721,0,7.38825,2.667,0,
7.154551,3.01005,0,6.93045,2.70495,0,6.93045,3.08295,0,
6.93045,3.08295,0,7.154551,3.38805,0,7.154551,3.01005,0,
6.51135,3.87345,0,6.73545,3.56835,0,6.37365,3.44955,0,
6.37365,3.44955,0,6.15225,3.75735,0,6.51135,3.87345,0,
6.7755,3.53445,0,7.1346,3.41565,0,6.9105,3.11055,0,
6.9105,3.11055,0,6.5514,3.22665,0,6.7755,3.53445,0,
7.79205,2.81055,0,7.43295,2.69445,0,7.43295,3.07245,0,
7.43295,3.07245,0,7.79205,3.18855,0,7.79205,2.81055,0,
7.55835,2.2224,0,7.19925,2.3385,0,7.42065,2.6436,0,
7.42065,2.6436,0,7.77975,2.5275,0,7.55835,2.2224,0,
7.812,2.5509,0,7.4529,2.667,0,7.812,2.7831,0,
7.812,2.7831,0,8.171101,2.667,0,7.812,2.5509,0,
8.191051,3.07245,0,8.191051,2.69445,0,7.83195,2.81055,0,
7.83195,2.81055,0,7.83195,3.18855,0,8.191051,3.07245,0,
7.95735,3.4155,0,8.17875,3.1104,0,7.81965,3.2265,0,
7.81965,3.2265,0,7.59825,3.5343,0,7.95735,3.4155,0,
7.54605,3.5724,0,7.18695,3.4536,0,7.18695,3.8316,0,
7.18695,3.8316,0,7.54605,3.9504,0,7.54605,3.5724,0,
7.4007,3.08295,0,7.4007,2.70495,0,7.1793,3.01005,0,
7.1793,3.01005,0,7.1793,3.38805,0,7.4007,3.08295,0,
7.95735,3.44955,0,7.59825,3.56835,0,7.81965,3.87345,0,
7.81965,3.87345,0,8.17875,3.75735,0,7.95735,3.44955,0,
7.42065,3.11055,0,7.19925,3.41565,0,7.55835,3.53445,0,
7.55835,3.53445,0,7.77975,3.22665,0,7.42065,3.11055,0,
7.15935,-2.09055,0,7.38075,-2.39835,0,7.02165,-2.51445,0,
7.02165,-2.51445,0,6.80025,-2.20935,0,7.15935,-2.09055,0,
7.79205,-2.13255,0,7.79205,-2.51055,0,7.43295,-2.39445,0,
7.43295,-2.39445,0,7.43295,-2.01645,0,7.79205,-2.13255,0,
7.4007,-1.9929,0,7.4007,-2.3709,0,7.1793,-2.0631,0,
7.1793,-2.0631,0,7.1793,-1.6851,0,7.4007,-1.9929,0,
6.37365,-1.67055,0,6.73545,-1.78935,0,6.51135,-2.09445,0,
6.51135,-2.09445,0,6.15225,-1.97835,0,6.37365,-1.67055,0,
6.78795,-1.7934,0,7.14705,-1.6746,0,7.14705,-2.0526,0,
7.14705,-2.0526,0,6.78795,-2.1714,0,6.78795,-1.7934,0,
6.53145,-2.12205,0,6.75555,-1.81695,0,6.75555,-2.19495,0,
6.75555,-2.19495,0,6.53145,-2.50005,0,6.53145,-2.12205,0,
8.0334,-1.779,0,7.812,-2.0841,0,7.5906,-1.779,0,
7.5906,-1.779,0,7.812,-1.4712,0,8.0334,-1.779,0,
8.191051,-2.39445,0,7.83195,-2.51055,0,7.83195,-2.13255,0,
7.83195,-2.13255,0,8.191051,-2.01645,0,8.191051,-2.39445,0,
8.20335,-1.9785,0,7.84425,-2.0946,0,8.06565,-1.7895,0,
8.06565,-1.7895,0,8.42745,-1.6707,0,8.20335,-1.9785,0,
7.55835,-1.7895,0,7.77975,-2.0946,0,7.42065,-1.9785,0,
7.42065,-1.9785,0,7.19925,-1.6707,0,7.55835,-1.7895,0,
7.55835,-1.75545,0,7.19925,-1.63665,0,7.42065,-1.33155,0,
7.42065,-1.33155,0,7.77975,-1.44765,0,7.55835,-1.75545,0,
5.32965,-0.91155,0,5.68875,-1.02765,0,5.46735,-1.33545,0,
5.46735,-1.33545,0,5.10825,-1.21665,0,5.32965,-0.91155,0,
5.74095,-1.03155,0,6.10005,-0.91545,0,6.10005,-1.29345,0,
6.10005,-1.29345,0,5.74095,-1.40955,0,5.74095,-1.03155,0,
5.4873,-1.3629,0,5.7087,-1.0551,0,5.7087,-1.4331,0,
5.7087,-1.4331,0,5.4873,-1.7409,0,5.4873,-1.3629,0,
4.81935,-1.33155,0,5.04345,-1.63665,0,4.68165,-1.75545,0,
4.68165,-1.75545,0,4.46025,-1.44765,0,4.81935,-1.33155,0,
5.45505,-1.3734,0,5.45505,-1.7514,0,5.09595,-1.6326,0,
5.09595,-1.6326,0,5.09595,-1.2546,0,5.45505,-1.3734,0,
5.06355,-1.23105,0,5.06355,-1.60905,0,4.83945,-1.30395,0,
4.83945,-1.30395,0,4.83945,-0.9259501,0,5.06355,-1.23105,0,
6.53895,-1.03155,0,6.89805,-0.91545,0,6.89805,-1.29345,0,
6.89805,-1.29345,0,6.53895,-1.40955,0,6.53895,-1.03155,0,
6.7755,-0.44055,0,7.1346,-0.55935,0,6.9105,-0.86445,0,
6.9105,-0.86445,0,6.5514,-0.74835,0,6.7755,-0.44055,0,
6.519,-0.7719,0,6.8781,-0.888,0,6.519,-1.0041,0,
6.519,-1.0041,0,6.1599,-0.888,0,6.519,-0.7719,0,
5.8986,-1.647,0,6.12,-1.3419,0,6.3414,-1.647,0,
6.3414,-1.647,0,6.12,-1.9548,0,5.8986,-1.647,0,
6.13995,-1.29345,0,6.13995,-0.91545,0,6.49905,-1.03155,0,
6.49905,-1.03155,0,6.49905,-1.40955,0,6.13995,-1.29345,0,
6.37365,-1.6365,0,6.15225,-1.3314,0,6.51135,-1.4475,0,
6.51135,-1.4475,0,6.73545,-1.7553,0,6.37365,-1.6365,0,
5.72865,-1.4475,0,6.08775,-1.3314,0,5.86635,-1.6365,0,
5.86635,-1.6365,0,5.50725,-1.7553,0,5.72865,-1.4475,0,
5.72865,-2.09445,0,5.50725,-1.78935,0,5.86635,-1.67055,0,
5.86635,-1.67055,0,6.08775,-1.97835,0,5.72865,-2.09445,0,
6.94275,-0.888,0,7.16685,-0.5829,0,7.38825,-0.888,0,
7.38825,-0.888,0,7.16685,-1.1931,0,6.94275,-0.888,0,
6.93045,-1.30395,0,6.93045,-0.9259501,0,7.154551,-1.23105,0,
7.154551,-1.23105,0,7.154551,-1.60905,0,6.93045,-1.30395,0,
6.9105,-1.33155,0,7.1346,-1.63665,0,6.7755,-1.75545,0,
6.7755,-1.75545,0,6.5514,-1.44765,0,6.9105,-1.33155,0,
7.43295,-1.29345,0,7.43295,-0.91545,0,7.79205,-1.03155,0,
7.79205,-1.03155,0,7.79205,-1.40955,0,7.43295,-1.29345,0,
7.1793,-1.23105,0,7.4007,-0.9259501,0,7.4007,-1.30395,0,
7.4007,-1.30395,0,7.1793,-1.60905,0,7.1793,-1.23105,0,
8.20335,-1.33155,0,8.42745,-1.63665,0,8.06565,-1.75545,0,
8.06565,-1.75545,0,7.84425,-1.44765,0,8.20335,-1.33155,0,
7.83195,-1.03155,0,8.191051,-0.91545,0,8.191051,-1.29345,0,
8.191051,-1.29345,0,7.83195,-1.40955,0,7.83195,-1.03155,0,
7.95735,-0.52545,0,7.59825,-0.40665,0,7.81965,-0.10155,0,
7.81965,-0.10155,0,8.17875,-0.21765,0,7.95735,-0.52545,0,
7.42065,-0.86445,0,7.19925,-0.55935,0,7.55835,-0.44055,0,
7.55835,-0.44055,0,7.77975,-0.74835,0,7.42065,-0.86445,0,
7.81965,-0.7485,0,7.59825,-0.4407,0,7.95735,-0.5595,0,
7.95735,-0.5595,0,8.17875,-0.8646,0,7.81965,-0.7485,0,
8.43525,-0.549,0,8.21115,-0.8541,0,7.98975,-0.549,0,
7.98975,-0.549,0,8.21115,-0.2412,0,8.43525,-0.549,0,
7.812,-1.0041,0,7.4529,-0.888,0,7.812,-0.7719,0,
7.812,-0.7719,0,8.171101,-0.888,0,7.812,-1.0041,0,
3.0021,0.95445,0,3.3639,1.07055,0,3.3639,0.6925501,0,
3.3639,0.6925501,0,3.0021,0.57645,0,3.0021,0.95445,0,
2.7483,0.6231,0,2.9697,0.9309,0,2.9697,0.5529,0,
2.9697,0.5529,0,2.7483,0.2451,0,2.7483,0.6231,0,
2.08335,0.6544501,0,2.30475,0.34935,0,1.94565,0.23055,0,
1.94565,0.23055,0,1.72425,0.53835,0,2.08335,0.6544501,0,
2.71605,0.6126,0,2.71605,0.2346,0,2.35695,0.3534,0,
2.35695,0.3534,0,2.35695,0.7314,0,2.71605,0.6126,0,
